tta_condition,d_condition,tta_or_condition,is_gap_accepted,RT_merge,RT_wait,subj_id
4.0,50.0,4.0,0.7019491866241983,1.3058594802307424,1.408117322614489,all
4.0,50.0,4.5,0.6678019800846919,1.309167380065109,1.4094497051356514,all
4.0,50.0,5.0,0.632174641484432,1.3116722214735206,1.4094315220871114,all
4.0,50.0,5.5,0.5954129380241912,1.3133565889695786,1.4081104939768305,all
4.0,50.0,6.0,0.5578966471440675,1.3142186983711464,1.405559992147462,all
4.0,50.0,6.5,0.5200240942403568,1.3142690404020478,1.4018599871501003,all
4.0,50.0,7.0,0.48219767590244605,1.3135315527271738,1.397108140485443,all
4.5,10.0,3.0,0.4564942112155682,1.382061300794408,1.4634126136783163,all
4.5,10.0,3.5,0.4159683208040386,1.3796683685673459,1.4558834369151088,all
4.5,10.0,4.0,0.37669619210619254,1.376243870647091,1.4472142667363694,all
4.5,10.0,4.5,0.3390761110596821,1.3718706787976997,1.4375646806420557,all
4.5,10.0,5.0,0.30343449689149604,1.3666416628535623,1.427097448643301,all
4.5,10.0,5.5,0.27002020237609065,1.360656513694485,1.415974296840147,all
4.5,10.0,6.0,0.23900360782460073,1.3540171475679053,1.4043482603766608,all
4.5,10.0,6.5,0.2104803383201868,1.3468249473698959,1.3923615814387926,all
4.5,10.0,7.0,0.18447858045166876,1.339180970818697,1.3801498679615198,all
4.5,20.0,3.0,0.581583321186747,1.377874884374172,1.482468664715335,all
4.5,20.0,3.5,0.5403163612238443,1.3787766185845525,1.4788084053562631,all
4.5,20.0,4.0,0.4988262911454087,1.3785236229080813,1.4735934921606317,all
4.5,20.0,4.5,0.45763555017011304,1.3771560690918787,1.4669683117677323,all
4.5,20.0,5.0,0.41724071341755414,1.374730112829839,1.4590827895144238,all
4.5,20.0,5.5,0.3780935803997866,1.3713176137842094,1.4500994689907367,all
4.5,20.0,6.0,0.34058517991269915,1.3670001308449395,1.4401780871890877,all
4.5,20.0,6.5,0.3050358767262908,1.3618678462481624,1.4294799140469423,all
4.5,20.0,7.0,0.2716900867375025,1.3560166073978046,1.4181638769790879,all
4.5,30.0,3.0,0.6995458550915791,1.3642902198848348,1.4891387071300606,all
4.5,30.0,3.5,0.6620383893927243,1.368450259870354,1.490305245164752,all
4.5,30.0,4.0,0.6228427688355977,1.3714899856208456,1.4896126866834973,all
4.5,30.0,4.5,0.5824182068182249,1.373389456939608,1.4871536717770801,all
4.5,30.0,5.0,0.5412649553819298,1.374149648290165,1.4830349928434303,all
4.5,30.0,5.5,0.4999030786649991,1.3737957504272782,1.477400488075262,all
