Time_gap_onramp,Distance_gap_upcoming_vehicle,Time_gap_upcoming_vehicle,Is_gap_accepted,Response_time,Participant_no,Dwell_to_mirror
4,20,4,0,2202,25,0.727272727272727
4,20,4,0,2737,25,0.814814814814815
4,20,4,0,1824,25,0.388888888888889
4,20,4,0,2596,25,0.666666666666667
4,20,4,0,2611,25,0.826923076923077
4,20,4,0,2941,25,0.793103448275862
4,20,4,0,2052,25,0.560975609756098
4,20,4,0,1551,25,0.612903225806452
4,20,4,0,2075,25,0.731707317073171
4,20,4,0,2398,25,0.765957446808511
4,20,4,0,2436,25,0.625
4,20,4,0,2703,25,0.62962962962963
4,20,4,0,1692,26,0.484848484848485
4,20,4,0,2304,26,0.543478260869565
4,20,4,0,2287,26,0.444444444444444
4,20,4,0,2511,26,0.54
4,20,4,0,1901,26,0.368421052631579
4,20,4,0,2444,26,0.479166666666667
4,20,4,0,2304,26,0.41304347826087
4,20,4,0,2711,26,0.462962962962963
4,20,4,0,1929,26,0.473684210526316
4,20,4,0,1825,26,0.527777777777778
4,20,4,0,2234,26,0.318181818181818
4,20,4,0,1702,26,0.470588235294118
4,20,4,0,1940,26,0.5
4,20,4,0,1864,26,0.405405405405405
4,20,4,0,1376,26,0.333333333333333
4,20,4,0,1694,26,0.424242424242424
4,20,4,0,1819,26,0.416666666666667
4,20,4,0,1965,26,0.538461538461538
4,20,4,0,2199,26,0.418604651162791
4,20,4,0,1737,26,0.441176470588235
4,20,4,0,1905,26,0.526315789473684
4,20,6,1,1423,3,0.607142857142857
4,20,6,1,921,3,0.777777777777778
4,20,6,1,1160,3,0.739130434782609
4,20,6,1,1565,3,0.580645161290323
4,20,6,1,988,3,0.684210526315789
4,20,6,1,1234,3,0.833333333333333
4,20,6,1,1116,3,0.636363636363636
4,20,6,1,767,3,0.733333333333333
4,20,6,1,943,3,0.777777777777778
4,20,6,1,2089,3,0.878048780487805
4,20,6,1,1099,3,0.80952380952381
4,20,6,1,1351,3,0.666666666666667
4,20,6,1,1071,3,0.761904761904762
4,20,6,1,983,3,0.736842105263158
4,20,6,1,1201,3,0.875
4,20,6,1,1365,3,0.555555555555556
4,20,6,1,935,3,0.833333333333333
4,20,6,1,968,3,0.631578947368421
4,20,6,1,1067,3,0.619047619047619
4,20,6,1,1165,3,0.478260869565217
4,20,6,1,1015,3,0.45
4,20,6,1,927,3,0.722222222222222
4,20,6,1,1047,3,0.7
4,20,6,1,899,3,0.647058823529412
4,20,6,1,917,3,0.666666666666667
4,20,6,1,1182,3,0.565217391304348
4,20,6,1,1133,3,0.681818181818182
4,20,6,1,935,3,0.722222222222222
4,20,6,1,895,3,0.764705882352941
4,20,6,1,1195,3,1
4,20,6,1,1121,4,0.863636363636364
4,20,6,1,1098,4,0.714285714285714
4,20,6,1,1127,4,0.590909090909091
4,20,6,1,873,4,0.823529411764706
4,20,6,1,1046,4,0.85
4,20,6,1,1449,4,0.678571428571429
4,20,6,1,1850,4,0.675675675675676
4,20,6,1,1027,4,0.7
4,20,6,1,1019,4,0.7
4,20,6,1,1092,4,0.428571428571429
4,20,6,1,1169,4,0.782608695652174
4,20,6,1,1897,4,0.405405405405405
4,20,6,1,965,4,0.684210526315789
4,20,6,1,1215,4,0.666666666666667
4,20,6,1,1042,4,0.65
4,20,6,1,873,4,0.705882352941177
4,20,6,1,1271,4,0.68
4,20,6,1,1096,4,0.666666666666667
4,20,6,1,973,4,0.736842105263158
4,20,6,1,1152,4,0.565217391304348
4,20,6,1,1196,4,0.521739130434783
4,20,6,1,1121,4,0.636363636363636
4,20,6,1,917,4,0.388888888888889
4,20,6,1,1069,4,0.523809523809524
4,20,6,1,885,4,0.764705882352941
4,20,6,1,1015,4,0.65
4,20,6,1,898,4,0.411764705882353
4,20,6,1,869,4,0.705882352941177
4,20,6,1,985,4,0.684210526315789
4,20,6,1,1768,5,0.742857142857143
4,20,6,1,1515,5,0.9
4,20,6,1,1777,5,0.857142857142857
4,20,6,1,1050,5,1
4,20,6,1,1216,5,1
4,20,6,1,1380,5,0.814814814814815
4,20,6,1,1465,5,1
4,20,6,1,1366,5,1
4,20,6,1,1378,5,0.814814814814815
4,20,6,1,1515,5,0.866666666666667
4,20,6,1,1914,6,0.447368421052632
4,20,6,1,1137,6,0.409090909090909
4,20,6,1,1325,6,0.538461538461538
4,20,6,1,1298,6,0.52
4,20,6,1,1200,6,0.5
4,20,6,1,965,6,0.368421052631579
4,20,6,1,965,6,0.526315789473684
4,20,6,1,1529,6,0.5
4,20,6,1,1724,6,0.264705882352941
4,20,6,1,1376,6,0.481481481481481
4,20,6,1,1501,6,0.333333333333333
4,20,6,1,1464,6,0.344827586206897
4,20,6,1,1565,6,0.32258064516129
4,20,6,1,1339,6,0.807692307692308
4,20,6,1,1158,6,0.391304347826087
4,20,6,1,1030,6,0.75
4,20,6,1,1000,6,0.5
4,20,6,1,1165,6,0.478260869565217
4,20,6,1,1016,6,0.45
4,20,6,1,1535,6,0.633333333333333
4,20,6,1,2321,7,0.391304347826087
4,20,6,1,2130,7,0.523809523809524
4,20,6,1,1966,7,0.384615384615385
4,20,6,1,1496,7,0.482758620689655
4,20,6,1,1543,7,0.366666666666667
4,20,6,1,2405,7,0.5
4,20,6,1,1615,7,0.3125
4,20,6,1,2773,7,0.436363636363636
4,20,6,1,1749,7,0.352941176470588
4,20,6,1,2115,7,0.5
4,20,6,1,1368,7,0.444444444444444
4,20,6,1,2015,7,0.45
4,20,6,1,2028,7,0.15
4,20,6,1,1827,7,0.5
4,20,6,1,2015,7,0.55
4,20,6,1,1815,7,0.5
4,20,6,1,2429,7,0.354166666666667
4,20,6,1,1615,7,0.53125
4,20,6,1,2566,7,0.588235294117647
4,20,6,1,2115,7,0.476190476190476
4,20,6,1,1982,7,0.564102564102564
4,20,6,1,2396,7,0.446808510638298
4,20,6,1,1291,7,0.36
4,20,6,1,1388,7,0.333333333333333
4,20,6,1,1131,7,0.5
4,20,6,1,1498,7,0.413793103448276
4,20,6,1,1515,7,0.3
4,20,6,1,1315,7,0.538461538461538
4,20,6,1,1599,7,0.290322580645161
4,20,6,1,1880,7,0.459459459459459
4,20,6,1,867,8,0.647058823529412
4,20,6,1,921,8,0.722222222222222
4,20,6,1,596,8,0.545454545454545
4,20,6,1,638,8,0.583333333333333
4,20,6,1,1065,8,0.761904761904762
4,20,6,1,715,8,0.714285714285714
4,20,6,1,927,8,0.722222222222222
4,20,6,1,745,8,0.785714285714286
4,20,6,1,866,8,0.764705882352941
4,20,6,1,665,8,0.769230769230769
4,20,6,1,834,8,0.4375
4,20,6,1,1415,8,1
4,20,6,1,1592,8,0.709677419354839
4,20,6,1,1015,8,0.85
4,20,6,1,637,8,0.75
4,20,6,1,954,8,0.789473684210526
4,20,6,1,571,8,0.727272727272727
4,20,6,1,881,8,0.764705882352941
4,20,6,1,523,8,0.7
4,20,6,1,1131,8,0.863636363636364
4,20,6,1,1870,8,0.648648648648649
4,20,6,1,1079,8,0.761904761904762
4,20,6,1,679,8,0.769230769230769
4,20,6,1,768,8,0.8
4,20,6,1,1885,9,0.72972972972973
4,20,6,1,2177,9,0.906976744186046
4,20,6,1,2665,9,0.660377358490566
4,20,6,1,931,9,1
4,20,6,1,1335,9,1
4,20,6,1,1115,9,1
4,20,6,1,1699,9,0.666666666666667
4,20,6,1,1986,9,0.794871794871795
4,20,6,1,1211,9,0.791666666666667
4,20,6,1,990,9,0.736842105263158
4,20,6,1,1217,9,1
4,20,6,1,1081,9,1
4,20,6,1,1165,9,1
4,20,6,1,864,9,0.705882352941177
4,20,6,1,1073,9,0.761904761904762
4,20,6,1,1065,9,0.80952380952381
4,20,6,1,1133,9,0.818181818181818
4,20,6,1,1115,9,0.863636363636364
4,20,6,1,1133,9,0.681818181818182
4,20,6,1,1198,9,0.826086956521739
4,20,6,1,648,9,1
4,20,6,1,828,9,1
4,20,6,1,1281,9,0.68
4,20,6,1,881,9,1
4,20,6,1,1085,9,0.761904761904762
4,20,6,1,1064,9,0.80952380952381
4,20,6,1,1125,9,0.545454545454545
4,20,6,1,929,9,1
4,20,6,1,1198,9,0.869565217391304
4,20,6,1,1664,10,1
4,20,6,1,835,10,1
4,20,6,1,1365,10,0.888888888888889
4,20,6,1,1848,10,0.861111111111111
4,20,6,1,1117,10,0.727272727272727
4,20,6,1,1065,10,0.80952380952381
4,20,6,1,1244,10,0.875
4,20,6,1,1193,10,0.956521739130435
4,20,6,1,1551,10,0.709677419354839
4,20,6,1,2029,10,0.7
4,20,6,1,989,10,1
4,20,6,1,1314,10,0.923076923076923
4,20,6,1,1215,10,0.75
4,20,6,1,1341,10,0.884615384615385
4,20,6,1,1002,10,0.7
4,20,6,1,1384,10,0.851851851851852
4,20,6,1,1088,10,0.904761904761905
4,20,6,1,987,10,0.736842105263158
4,20,6,1,1394,10,0.666666666666667
4,20,6,1,839,10,0.6875
4,20,6,1,1122,10,0.772727272727273
4,20,6,1,1215,10,0.625
4,20,6,1,1368,10,0.777777777777778
4,20,6,1,1073,10,0.952380952380952
4,20,6,1,1043,10,0.85
4,20,6,1,1143,10,0.772727272727273
4,20,6,1,1500,10,0.9
4,20,6,1,1336,11,0.807692307692308
4,20,6,1,865,11,0.823529411764706
4,20,6,1,1215,11,0.416666666666667
4,20,6,1,1466,11,0.517241379310345
4,20,6,1,1289,11,0.36
4,20,6,1,1615,11,0.53125
4,20,6,1,1978,11,0.461538461538462
4,20,6,1,1764,11,0.428571428571429
4,20,6,1,1321,11,0.538461538461538
4,20,6,1,1215,11,0.875
4,20,6,1,1764,11,0.8
4,20,6,1,1427,11,0.428571428571429
4,20,6,1,1528,11,0.6
4,20,6,1,1642,11,0.8125
4,20,6,1,965,11,0.578947368421053
4,20,6,1,1349,11,0.653846153846154
4,20,6,1,1347,11,0.576923076923077
4,20,6,1,1215,11,0.666666666666667
4,20,6,1,1319,11,0.576923076923077
4,20,6,1,1664,11,0.575757575757576
4,20,6,1,1115,11,0.590909090909091
4,20,6,1,946,11,0.611111111111111
4,20,6,1,1118,11,0.681818181818182
4,20,6,1,1315,11,0.730769230769231
4,20,6,1,1716,11,0.617647058823529
4,20,6,1,1378,11,0.740740740740741
4,20,6,1,1316,11,0.692307692307692
4,20,6,1,1593,11,0.67741935483871
4,20,6,1,1392,11,0.481481481481481
4,20,6,1,1415,11,0.571428571428571
4,20,6,1,2473,12,0.530612244897959
4,20,6,1,1664,12,0.424242424242424
4,20,6,1,1691,12,0.515151515151515
4,20,6,1,1997,12,0.487179487179487
4,20,6,1,1914,12,0.552631578947368
4,20,6,1,1980,12,0.461538461538462
4,20,6,1,1815,12,0.472222222222222
4,20,6,1,1957,12,0.487179487179487
4,20,6,1,2048,12,0.475
4,20,6,1,1735,12,0.382352941176471
4,20,6,1,1315,12,0.423076923076923
4,20,6,1,1915,12,0.552631578947368
4,20,6,1,1715,12,0.558823529411765
4,20,6,1,2183,12,0.558139534883721
4,20,6,1,1619,12,0.59375
4,20,6,1,1987,12,0.384615384615385
4,20,6,1,1583,12,0.451612903225806
4,20,6,1,1917,12,0.394736842105263
4,20,6,1,1971,12,0.538461538461538
4,20,6,1,2314,12,0.630434782608696
4,20,6,1,1335,12,0.692307692307692
4,20,6,1,2050,12,0.585365853658537
4,20,6,1,1491,12,0.551724137931034
4,20,6,1,1417,12,0.5
4,20,6,1,1573,12,0.419354838709677
4,20,6,1,1487,12,0.482758620689655
4,20,6,1,1515,12,0.533333333333333
4,20,6,1,1487,12,0.620689655172414
4,20,6,1,1779,12,0.457142857142857
4,20,6,1,1815,12,0.555555555555556
4,20,6,1,1116,13,0.727272727272727
4,20,6,1,1015,13,0.6
4,20,6,1,1133,13,0.863636363636364
4,20,6,1,1291,13,0.64
4,20,6,1,969,13,0.947368421052632
4,20,6,1,1278,13,0.56
4,20,6,1,1089,13,0.666666666666667
4,20,6,1,1489,13,0.827586206896552
4,20,6,1,965,13,1
4,20,6,1,1473,13,0.655172413793103
4,20,6,1,1139,13,0.636363636363636
4,20,6,1,1283,13,0.8
4,20,6,1,1116,13,0.590909090909091
4,20,6,1,1115,13,0.5
4,20,6,1,1079,13,0.571428571428571
4,20,6,1,1073,13,0.571428571428571
4,20,6,1,1388,13,0.481481481481481
4,20,6,1,1515,13,0.633333333333333
4,20,6,1,1244,13,0.5
4,20,6,1,1039,13,0.6
4,20,6,1,1015,13,0.5
4,20,6,1,983,13,0.526315789473684
4,20,6,1,1077,13,0.619047619047619
4,20,6,1,1015,13,0.5
4,20,6,1,1123,13,0.590909090909091
4,20,6,1,1131,13,0.454545454545455
4,20,6,1,940,13,0.555555555555556
4,20,6,1,1129,13,0.409090909090909
4,20,6,1,1376,14,0.444444444444444
4,20,6,1,1848,14,0.5
4,20,6,1,1315,14,0.653846153846154
4,20,6,1,2015,14,0.475
4,20,6,1,2776,14,0.472727272727273
4,20,6,1,1415,14,0.642857142857143
4,20,6,1,1198,14,0.521739130434783
4,20,6,1,1428,14,0.5
4,20,6,1,1966,14,0.564102564102564
4,20,6,1,1873,14,0.351351351351351
4,20,6,1,1769,14,0.4
4,20,6,1,2017,14,0.475
4,20,6,1,1864,14,0.540540540540541
4,20,6,1,1864,14,0.540540540540541
4,20,6,1,1477,14,0.620689655172414
4,20,6,1,2150,14,0.627906976744186
4,20,6,1,2003,14,0.55
4,20,6,1,1846,14,0.555555555555556
4,20,6,1,2215,14,0.545454545454545
4,20,6,1,1588,14,0.483870967741935
4,20,6,1,1915,14,0.447368421052632
4,20,6,1,1664,14,0.393939393939394
4,20,6,1,2527,14,0.64
4,20,6,1,1943,14,0.526315789473684
4,20,6,1,2042,14,0.525
4,20,6,1,2389,14,0.553191489361702
4,20,6,1,1745,14,0.558823529411765
4,20,6,1,1523,14,0.5
4,20,6,1,1698,14,0.393939393939394
4,20,6,1,1135,15,1
4,20,6,1,2021,15,0.925
4,20,6,1,2265,15,0.688888888888889
4,20,6,1,1244,15,0.333333333333333
4,20,6,1,2615,15,0.846153846153846
4,20,6,1,1285,15,0.56
4,20,6,1,1764,15,0.428571428571429
4,20,6,1,1966,15,0.58974358974359
4,20,6,1,1145,15,1
4,20,6,1,1246,15,0.791666666666667
4,20,6,1,1737,15,1
4,20,6,1,1335,15,1
4,20,6,1,1449,15,1
4,20,6,1,1083,15,0.857142857142857
4,20,6,1,664,15,0.846153846153846
4,20,6,1,950,15,0.631578947368421
4,20,6,1,1430,15,0.428571428571429
4,20,6,1,1321,15,0
4,20,6,1,1726,15,0.882352941176471
4,20,6,1,1086,15,0.857142857142857
4,20,6,1,1079,15,0.761904761904762
4,20,6,1,1343,15,0.884615384615385
4,20,6,1,1044,15,0.6
4,20,6,1,815,15,0.5
4,20,6,1,701,15,0.928571428571429
4,20,6,1,1165,15,0.695652173913043
4,20,6,1,1081,15,0.857142857142857
4,20,6,1,1515,16,0.633333333333333
4,20,6,1,1615,16,0.4375
4,20,6,1,1115,16,0.772727272727273
4,20,6,1,1285,16,0.6
4,20,6,1,1787,16,0.571428571428571
4,20,6,1,1038,16,0.75
4,20,6,1,1316,16,0.538461538461538
4,20,6,1,1388,16,0.555555555555556
4,20,6,1,1068,16,0.761904761904762
4,20,6,1,1216,16,0.625
4,20,6,1,1091,16,0.80952380952381
4,20,6,1,1973,16,0.641025641025641
4,20,6,1,1041,16,0.55
4,20,6,1,1072,16,0.714285714285714
4,20,6,1,1264,16,0.48
4,20,6,1,973,16,0.736842105263158
4,20,6,1,1093,16,0.857142857142857
4,20,6,1,1024,16,0.75
4,20,6,1,1467,16,0.448275862068966
4,20,6,1,1215,16,0.416666666666667
4,20,6,1,1467,16,0.482758620689655
4,20,6,1,1420,16,0.357142857142857
4,20,6,1,1386,16,0.444444444444444
4,20,6,1,1314,16,0.423076923076923
4,20,6,1,1015,16,0.6
4,20,6,1,1378,17,0.62962962962963
4,20,6,1,1215,17,0.791666666666667
4,20,6,1,807,17,0.6875
4,20,6,1,1162,17,0.565217391304348
4,20,6,1,2273,17,0.733333333333333
4,20,6,1,1850,17,0.891891891891892
4,20,6,1,940,17,1
4,20,6,1,1184,17,0.695652173913043
4,20,6,1,1582,17,0.903225806451613
4,20,6,1,1425,17,0.857142857142857
4,20,6,1,1050,17,0.666666666666667
4,20,6,1,915,17,0.666666666666667
4,20,6,1,915,17,0.833333333333333
4,20,6,1,1115,17,1
4,20,6,1,1215,17,0.75
4,20,6,1,1237,17,0.833333333333333
4,20,6,1,1244,17,0.583333333333333
4,20,6,1,1289,17,0.84
4,20,6,1,1395,17,0.814814814814815
4,20,6,1,1121,17,0.818181818181818
4,20,6,1,1165,17,0.695652173913043
4,20,6,1,1192,17,0.826086956521739
4,20,6,1,1215,17,0.791666666666667
4,20,6,1,1515,18,0.366666666666667
4,20,6,1,2315,18,0.369565217391304
4,20,6,1,1623,18,0.46875
4,20,6,1,1760,18,0.457142857142857
4,20,6,1,1887,18,0.405405405405405
4,20,6,1,2248,18,0.227272727272727
4,20,6,1,3364,18,0.373134328358209
4,20,6,1,2925,18,0.362068965517241
4,20,6,1,2865,18,0.403508771929825
4,20,6,1,2515,18,0.38
4,20,6,1,1880,18,0.486486486486487
4,20,6,1,1914,18,0.421052631578947
4,20,6,1,1815,18,0.416666666666667
4,20,6,1,1295,18,0.48
4,20,6,1,2101,18,0.547619047619048
4,20,6,1,1207,18,0.333333333333333
4,20,6,1,2636,18,0.288461538461538
4,20,6,1,1281,18,0.36
4,20,6,1,988,18,0.526315789473684
4,20,6,1,1675,18,0.393939393939394
4,20,6,1,1801,18,0.388888888888889
4,20,6,1,1064,18,0.333333333333333
4,20,6,1,1629,18,0.40625
4,20,6,1,1514,18,0.333333333333333
4,20,6,1,1114,18,0.454545454545455
4,20,6,1,1676,18,0.454545454545455
4,20,6,1,1523,18,0.4
4,20,6,1,1439,18,0.285714285714286
4,20,6,1,1785,18,0.428571428571429
4,20,6,1,1314,19,0.730769230769231
4,20,6,1,1842,19,1
4,20,6,1,2129,19,0.571428571428571
4,20,6,1,1064,19,1
4,20,6,1,1477,19,1
4,20,6,1,1319,19,0.846153846153846
4,20,6,1,1015,19,0.9
4,20,6,1,1165,19,1
4,20,6,1,1365,19,1
4,20,6,1,1469,19,0.896551724137931
4,20,6,1,1315,19,0.884615384615385
4,20,6,1,1075,19,1
4,20,6,1,991,19,0.842105263157895
4,20,6,1,1248,19,0.958333333333333
4,20,6,1,1119,19,0.727272727272727
4,20,6,1,867,19,1
4,20,6,1,1315,19,1
4,20,6,1,874,19,0.823529411764706
4,20,6,1,915,19,1
4,20,6,1,828,19,1
4,20,6,1,1314,19,0.923076923076923
4,20,6,1,865,19,1
4,20,6,1,1099,19,0.857142857142857
4,20,6,1,1477,19,1
4,20,6,1,1129,19,0.954545454545455
4,20,6,1,891,19,0.882352941176471
4,20,6,1,1016,19,1
4,20,6,1,1236,19,0.625
4,20,6,1,1094,19,0.952380952380952
4,20,6,1,837,19,0.8125
4,20,6,1,1615,20,0.625
4,20,6,1,895,20,0.764705882352941
4,20,6,1,792,20,0.733333333333333
4,20,6,1,1075,20,0.523809523809524
4,20,6,1,805,20,0.8125
4,20,6,1,1815,20,0.638888888888889
4,20,6,1,850,20,0.941176470588235
4,20,6,1,665,20,0.923076923076923
4,20,6,1,627,20,0.75
4,20,6,1,816,20,0.875
4,20,6,1,929,20,0.722222222222222
4,20,6,1,668,20,0.846153846153846
4,20,6,1,586,20,1
4,20,6,1,378,20,1
4,20,6,1,594,20,0.909090909090909
4,20,6,1,517,20,1
4,20,6,1,1631,20,0.71875
4,20,6,1,1331,20,0.961538461538462
4,20,6,1,670,20,0.923076923076923
4,20,6,1,575,20,1
4,20,6,1,487,20,0.888888888888889
4,20,6,1,633,20,0.75
4,20,6,1,642,20,0.666666666666667
4,20,6,1,465,20,1
4,20,6,1,586,20,0.909090909090909
4,20,6,1,565,20,1
4,20,6,1,317,20,1
4,20,6,1,729,20,0.714285714285714
4,20,6,1,1171,20,0.652173913043478
4,20,6,1,380,20,1
4,20,6,1,2150,21,0.674418604651163
4,20,6,1,1477,21,0.724137931034483
4,20,6,1,1966,21,0.538461538461538
4,20,6,1,1836,21,0.777777777777778
4,20,6,1,1415,21,0.607142857142857
4,20,6,1,1817,21,0.555555555555556
4,20,6,1,2664,21,0.39622641509434
4,20,6,1,1914,21,0.815789473684211
4,20,6,1,1279,21,0.64
4,20,6,1,1897,21,0.513513513513513
4,20,6,1,1733,21,0.705882352941177
4,20,6,1,1937,21,0.736842105263158
4,20,6,1,1664,21,0.666666666666667
4,20,6,1,1600,21,0.75
4,20,6,1,1989,22,0.487179487179487
4,20,6,1,2065,22,0.463414634146341
4,20,6,1,2321,22,0.434782608695652
4,20,6,1,2193,22,0.348837209302326
4,20,6,1,1329,22,0.423076923076923
4,20,6,1,2139,22,0.476190476190476
4,20,6,1,2437,22,0.5
4,20,6,1,2029,22,0.625
4,20,6,1,1680,22,0.424242424242424
4,20,6,1,1664,22,0.454545454545455
4,20,6,1,1450,22,0.689655172413793
4,20,6,1,873,22,0.529411764705882
4,20,6,1,1145,22,0.590909090909091
4,20,6,1,1569,22,0.451612903225806
4,20,6,1,1294,22,0.48
4,20,6,1,1571,22,0.548387096774194
4,20,6,1,2079,22,0.682926829268293
4,20,6,1,1887,22,0.567567567567568
4,20,6,1,1064,22,0.476190476190476
4,20,6,1,1069,22,0.571428571428571
4,20,6,1,1219,22,0.541666666666667
4,20,6,1,1638,22,0.375
4,20,6,1,1774,22,0.428571428571429
4,20,6,1,2027,22,0.375
4,20,6,1,1631,22,0.4375
4,20,6,1,2415,22,0.458333333333333
4,20,6,1,1299,22,0.56
4,20,6,1,1165,22,0.608695652173913
4,20,6,1,1366,22,0.555555555555556
4,20,6,1,943,22,0.722222222222222
4,20,6,1,3165,23,0.761904761904762
4,20,6,1,1234,23,0.875
4,20,6,1,965,23,0.789473684210526
4,20,6,1,1099,23,0.857142857142857
4,20,6,1,947,23,0.833333333333333
4,20,6,1,893,23,0.764705882352941
4,20,6,1,743,23,0.785714285714286
4,20,6,1,1150,23,0.869565217391304
4,20,6,1,896,23,0.823529411764706
4,20,6,1,1198,23,0.739130434782609
4,20,6,1,882,23,0.647058823529412
4,20,6,1,1137,23,0.636363636363636
4,20,6,1,1115,23,0.545454545454545
4,20,6,1,1146,23,0.454545454545455
4,20,6,1,845,23,0.8125
4,20,6,1,1177,23,0.478260869565217
4,20,6,1,950,23,0.789473684210526
4,20,6,1,623,23,0.75
4,20,6,1,687,23,0.769230769230769
4,20,6,1,850,23,0.529411764705882
4,20,6,1,1114,23,0.818181818181818
4,20,6,1,800,23,0.875
4,20,6,1,1215,23,1
4,20,6,1,1275,23,0.68
4,20,6,1,757,23,0.733333333333333
4,20,6,1,782,23,0.8
4,20,6,1,670,23,0.846153846153846
4,20,6,1,864,23,0.647058823529412
4,20,6,1,915,23,0.777777777777778
4,20,6,1,767,23,0.666666666666667
4,20,6,1,2498,24,0.612244897959184
4,20,6,1,1516,24,0.733333333333333
4,20,6,1,1396,24,0.777777777777778
4,20,6,1,2365,24,0.659574468085106
4,20,6,1,1276,24,0.68
4,20,6,1,1415,24,0.535714285714286
4,20,6,1,1173,24,0.434782608695652
4,20,6,1,1970,24,0.641025641025641
4,20,6,1,1323,24,0.846153846153846
4,20,6,1,965,24,0.789473684210526
4,20,6,1,1117,24,1
4,20,6,1,1172,24,0.695652173913043
4,20,6,1,1149,24,0.818181818181818
4,20,6,1,1183,24,0.826086956521739
4,20,6,1,1114,24,0.909090909090909
4,20,6,1,1089,24,0.523809523809524
4,20,6,1,1065,24,0.80952380952381
4,20,6,1,1166,24,0.695652173913043
4,20,6,1,1032,24,0.65
4,20,6,1,1535,24,0.7
4,20,6,1,1230,24,0.708333333333333
4,20,6,1,1133,24,0.681818181818182
4,20,6,1,1715,24,0.852941176470588
4,20,6,1,1327,25,0.730769230769231
4,20,6,1,1830,25,0.916666666666667
4,20,6,1,1804,25,0.722222222222222
4,20,6,1,1514,25,0.8
4,20,6,1,1749,25,0.794117647058823
4,20,6,1,1231,25,0
4,20,6,1,1643,25,0.90625
4,20,6,1,1831,25,1
4,20,6,1,1464,25,0.758620689655172
4,20,6,1,1749,25,0.647058823529412
4,20,6,1,1872,25,0.540540540540541
4,20,6,1,1419,25,0.607142857142857
4,20,6,1,1764,25,0.628571428571429
4,20,6,1,1930,25,0.736842105263158
4,20,6,1,2285,25,0.488888888888889
4,20,6,1,1415,25,0.821428571428571
4,20,6,1,1390,25,0.703703703703704
4,20,6,1,1314,25,0.730769230769231
4,20,6,1,2191,25,0.767441860465116
4,20,6,1,1093,25,1
4,20,6,1,1646,25,0.84375
4,20,6,1,2370,25,0.808510638297872
4,20,6,1,2514,25,0.76
4,20,6,1,879,25,0.823529411764706
4,20,6,1,1598,25,0.483870967741935
4,20,6,1,1335,25,0.576923076923077
4,20,6,1,846,25,1
4,20,6,1,1543,25,0.766666666666667
4,20,6,1,1641,25,0.46875
4,20,6,1,2167,25,0.674418604651163
4,20,6,1,2333,26,0.565217391304348
4,20,6,1,1969,26,0.692307692307692
4,20,6,1,1664,26,0.515151515151515
4,20,6,1,2298,26,0.466666666666667
4,20,6,1,2118,26,0.404761904761905
4,20,6,1,1615,26,0.5
4,20,6,1,1728,26,0.529411764705882
4,20,6,1,2097,26,0.51219512195122
4,20,6,1,1315,26,0.538461538461538
4,20,6,1,1623,26,0.5
4,20,6,1,2306,26,0.391304347826087
4,20,6,1,1825,26,0.472222222222222
4,20,6,1,1593,26,0.451612903225806
4,20,6,1,1417,26,0.678571428571429
4,20,6,1,1219,26,0.458333333333333
4,20,6,1,1299,26,0.36
4,20,6,1,1525,26,0.733333333333333
4,20,6,1,990,26,0.578947368421053
4,20,6,1,1464,26,0.517241379310345
4,20,6,1,1164,26,0.739130434782609
4,20,6,1,1668,26,0.545454545454545
4,20,6,1,1450,26,0.586206896551724
4,20,6,1,1525,26,0.6
4,20,6,0,1899,4,0.837837837837838
4,20,6,0,1594,5,0.806451612903226
4,20,6,0,1611,5,0.78125
4,20,6,0,2605,5,1
4,20,6,0,2872,5,0.982456140350877
4,20,6,0,1493,5,0.793103448275862
4,20,6,0,1850,5,1
4,20,6,0,2352,5,0.957446808510638
4,20,6,0,3630,5,0.944444444444444
4,20,6,0,1649,5,1
4,20,6,0,1591,5,1
4,20,6,0,1976,5,1
4,20,6,0,1749,5,0.852941176470588
4,20,6,0,1535,5,0.866666666666667
4,20,6,0,2072,5,1
4,20,6,0,2259,5,1
4,20,6,0,1925,5,1
4,20,6,0,1419,5,0.75
4,20,6,0,1792,5,1
4,20,6,0,1715,5,1
4,20,6,0,1503,5,1
4,20,6,0,2114,6,0.261904761904762
4,20,6,0,1599,6,0.354838709677419
4,20,6,0,1446,6,0.392857142857143
4,20,6,0,1230,6,0.458333333333333
4,20,6,0,1298,6,0.48
4,20,6,0,1486,6,0.482758620689655
4,20,6,0,1361,6,0.481481481481481
4,20,6,0,1053,6,0.714285714285714
4,20,6,0,1195,6,0.478260869565217
4,20,6,0,1501,6,0.466666666666667
4,20,6,0,1322,8,0.730769230769231
4,20,6,0,1742,8,0.558823529411765
4,20,6,0,1150,8,0.652173913043478
4,20,6,0,1275,8,0.72
4,20,6,0,1672,8,0.848484848484849
4,20,6,0,1188,8,0.826086956521739
4,20,6,0,1168,9,0.826086956521739
4,20,6,0,2100,10,0.833333333333333
4,20,6,0,1953,10,0.769230769230769
4,20,6,0,1028,10,0.95
4,20,6,0,1111,13,0.818181818181818
4,20,6,0,2458,13,0.775510204081633
4,20,6,0,1832,14,0.472222222222222
4,20,6,0,1204,15,0.916666666666667
4,20,6,0,1666,15,0.818181818181818
4,20,6,0,3358,15,1
4,20,6,0,2168,16,0.674418604651163
4,20,6,0,1604,16,0.53125
